Data_Publicacao,Portal,Casa,Noticia,Resumo,Rotulo_Especialista,Evidencia,Sentimento_Rotulo,Sentimento_Indice,Acertou,URL
2024-07-01,MoneyTimes,btg,"Day Trade: Petrobras (PETR4), Marfrig (MRFG3) e mais ações para comprar hoje (01)","O BTG Pactual, o PagBank e a Ágora divulgaram suas recomendações de compra em day trade para esta segunda-feira (01). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Empiricus abre nova turma do treinamento que ensina a buscar, em média, até R$ 238,09 por […]",Positive,recomendações de compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-petrobras-petr4-marfrig-mrfg3-acoes-segunda-feira-01-07-2024-ginc/
2024-07-01,MoneyTimes,safra,"Petrobras (PETR4): Acordo com Carf machuca dividendos, vê Safra; ação deixa carteira","O Safra retirou a Petrobras (PETR4) da sua carteira de dividendos de julho. Segundo os analistas, o acordo realizado com o Carf poderia afetar o seu nível de pagamento no curto prazo e diminuir a atratividade do papel. DIVIDENDOS: Veja 5 ações para comprar agora e buscar pagamentos extras na sua conta ainda em 2024  […]",Positive,para compra,Negative,-0.8269224166870117,False,https://www.moneytimes.com.br/petrobras-petr4-acordo-com-carf-machuca-dividendos-ve-safra-acao-deixa-carteira-rnda/
2024-07-02,MoneyTimes,btg,"Day Trade: Com alta das commodities, Petrobras (PETR4) e CSN Mineração (CMIN3) são ações para comprar hoje (2)","O BTG Pactual, o PagBank e a Ágora divulgaram suas recomendações de compra em day trade para esta terça-feira (02). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Empiricus abre nova turma do treinamento que ensina a buscar, em média, até R$ 238,09 por […]",Positive,recomendações de compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-petrobras-petr4-csn-mineracao-cmin3-acoes-terca-feira-02-07-2024-ginc/
2024-07-03,MoneyTimes,btg,"Petrobras (PETR4): CEO conta planos para a companhia e dividendos parecem seguros; veja avaliação do BTG, Goldman e XP","A presidente da Petrobras (PETR4), Magda Chambriard, se reuniu com analistas de bancos e casas de análises na terça-feira (02). O BTG Pactual saiu do encontro com uma visão positiva em relação aos planos da CEO à frente da estatal. Chambriard foi anunciada para o comando da Petrobras em maio, substituindo Jean Paul Prates. A […]",Positive,são positiv,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-petr4-ceo-conta-planos-para-a-companhia-e-dividendos-parecem-seguros-veja-avaliacao-do-btg-goldman-e-xp-lmrs/
2024-07-04,InfoMoney,analistas,Petrobras (PETR4): interesse na Namíbia e acordo com Cade são positivos para estatal?,Analistas veem notícias sobre exploração na África em linha com sinalizações de aumentar reservas futuras,Positive,são positiv,Neutral,0.0,False,https://www.infomoney.com.br/mercados/petrobras-petr4-interesse-na-namibia-e-acordo-com-cade-sao-positivos-para-estatal/
2024-07-09,MoneyTimes,btg,"Day Trade: Petrobras (PETR4), Copasa (CSMG3) e mais 2 ações para comprar nesta terça (9) e buscar até 4%","O BTG Pactual e o PagBank divulgaram suas recomendações de compra em day trade para esta terça-feira (09). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Renda extra de até R$ 14.280 em apenas 3 cliques? Ferramenta que permite buscar esses resultados no mercado financeiro […]",Positive,recomendações de compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-petrobras-petr4-copasa-csmg3-acoes-terca-feira-09-07-2024/
2024-07-16,MoneyTimes,santander,"Petrobras (PETR4): O risco para os dividendos extraordinários, segundo bancão","Galinha de ovos de ouro de muitos investidores, a Petrobras (PETR4) atravessará o momento mais desafiador do seu plano estratégico 2024-28, afirma o Santander em relatório. O banco manteve a recomendação neutra, com preço-alvo para as ADRs a US$ 17.  DIVIDENDOS: Veja 5 ações para comprar agora e buscar pagamentos extras na sua conta ainda em […]",Positive,para compra,Negative,-0.6836379170417786,False,https://www.moneytimes.com.br/petrobras-petr4-o-risco-aos-dividendos-extraordinarios-segundo-santander-rnda/
2024-07-16,InfoMoney,santander,Petrobras (PETR4): os 3 motivos para Santander ter recomendação neutra para a ação,Santander mantém recomendação neutra e preço-alvo de R$ 43 por ação ordinária,Neutral,recomendação neutr,Neutral,0.0,True,https://www.infomoney.com.br/mercados/petrobras-petr4-os-3-motivos-para-santander-ter-recomendacao-neutra-para-a-acao/
2024-08-04,MoneyTimes,santander,"BB (BBAS3), Bradesco (BBDC4), Itaú (ITUB4), dividendos da Petrobras (PETR4) e os temas que mexem com seu bolso","A semana vai ser agitada para os resultados das empresas da bolsa, especialmente para os bancões. Após o Santander Brasil (SANB11) ter entregado resultados pouco acima do esperado, chegou a vez de Bradesco (BBDC4), no dia 5, Itaú Unibanco (ITUB4), no dia 6, e Banco do Brasil (BBAS3), no dia 7, reportarem seus números. Os […]",Positive,acima do esperado,Neutral,0.0,False,https://www.moneytimes.com.br/banco-do-brasil-bbas3-bradesco-bbdc4-itau-itub4-petrobras-petr4-e-as-acoes-que-mexem-com-seu-bolso-rnda/
2024-08-05,MoneyTimes,btg,"Day Trade: Em dia difícil para mercados, Petrobras (PETR4) e JBS (JBSS3) são ações para vender hoje (05)","O BTG Pactual, o PagBank e a Ágora divulgaram suas recomendações de venda em day trade para esta segunda-feira (05). Quer receber em primeira mão as análises dos balanços do 2T24? Clique aqui para receber relatórios de investimentos gratuitos, feitos pelos profissionais da Empiricus Research. A semana começa com um dia difícil para os mercados, com […]",Negative,recomendações de venda,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-vender-petrobras-petr4-jbs-jbss3-acoes-segunda-feira-05-08-2024-ginc/
2024-08-06,Exame,bank of america,"Petrobras (PETR4) deve pagar US$ 2,8 bilhões de dividendos, diz BofA","Bank of America recomenda compra do papel, com preço-alvo de US$ 17,90, o que representaria um potencial de ganho de quase 34,50%",Positive,recomenda compra,Negative,-0.7776461243629456,False,https://exame.com/invest/mercados/petrobras-petr4-deve-pagar-us-28-bilhoes-de-dividendos-diz-bofa/
2024-08-13,MoneyTimes,analistas,"Day Trade: Vivo (VIVT3), Cemig (CMIG4) e mais ações para comprar nesta terça-feira (13)","O PagBank e a Ágora divulgaram suas recomendações de compra em day trade para esta terça-feira (13). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Petrobras, Vale e Banco do Brasil: os dividendos compensam os riscos políticos das teses? Confira a avaliação do BTG Pactual […]",Positive,recomendações de compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-vivo-vivt3-cemig-cmig4-acoes-terca-feira-13-08-2024-visp/
2024-08-13,MoneyTimes,xp,XP: Vale a compra? Safra vê outras opções,"O Banco Safra iniciou a cobertura dos papéis da XP Inc (XP) com recomendação neutra e preço-alvo de US$ 21, potencial de 16%. Petrobras, Vale e Banco do Brasil: os dividendos compensam os riscos políticos das teses? Confira a avaliação do BTG Pactual aqui De acordo com Daniel Vaz, analista do Safra, a XP desempenhou […]",Neutral,recomendação neutr,Neutral,0.0,True,https://www.moneytimes.com.br/xp-vale-a-compra-safra-ve-outras-opcoes-mtm/
2024-08-14,MoneyTimes,analistas,"Day Trade: Gerdau (GGBR4), Alpargatas (ALPA4) e outras ações para vender hoje (14)","O PagBank e a Ágora divulgaram suas recomendações de venda em day trade para esta quarta-feira (14). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Petrobras tem 2T24 de prejuízo e sem dividendos extraordinários – e analista é direto e reto na recomendação sobre PETR4; […]",Negative,recomendações de venda,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-alpargatas-alpa4-gerdau-ggbr4-acoes-quarta-feira-14-08-2024-visp/
2024-08-15,MoneyTimes,analistas,"Day Trade: Bradesco (BBDC4), Petrobras (PETR4) e mais ações para comprar nesta quinta-feira (15)","O PagBank e a Ágora divulgaram suas recomendações de compra em day trade para esta quinta-feira (15). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. VEJA TAMBÉM: Não espere para buscar lucros com empresas gringas; analista indica as melhores ações americanas para investir hoje. Confira […]",Positive,recomendações de compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-bradesco-bbdc4-petrobras-petr4-acoes-quinta-feira-15-08-2024-visp/
2024-08-26,MoneyTimes,analistas,"Day Trade: Localiza (RENT3), Azul (AZUL4) e outras ações para vender hoje (26) e buscar retornos de até 2,7%","O PagBank e a Ágora divulgaram suas recomendações de venda em day trade para esta segunda-feira (26). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Petrobras, Gerdau, Localiza e mais empresas pagam dividendos na semana; veja aqui quais delas são recomendadas pelo BTG Pactual. É possível […]",Negative,recomendações de venda,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-vender-localiza-rent3-azul-azul3-acoes-sexta-feira-23-08-2024-visp/
2024-08-26,InfoMoney,morgan stanley,Petrobras salta 9% e ganha R$ 41 bi de valor com ações elevadas e alta do petróleo,Morgan Stanley elevou recomendação dos ADRs para compra,Positive,elevou recomendação,Positive,0.7865175604820251,True,https://www.infomoney.com.br/mercados/petrobras-sobe-3-com-acao-elevada-e-alta-do-petroleo-outras-petroleiras-sobem/
2024-08-26,MoneyTimes,morgan stanley,Retornos de 60% e dividendos: Morgan faz as contas e recomenda compra em Petrobras (PETR4); ação dispara 8%,"Uma combinação de fatores ativou ‘gatilhos’ para o papel da Petrobras (PETR4) disparar mais na sessão desta segunda-feira (26). Além do preço do petróleo, que salta mais de 2%, o Morgan Stanley elevou a recomendação da estatal para overweight, o equivalente à compra, com preço-alvo de US$ 20 até 2025, potencial de 38% ante o […]",Positive,elevou a recomendação,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-petr4-morgan-stanley-recomenda-compra-apos-calcular-tamanho-dos-dividendos-extraordinarios-acao-dispara-rnda/
2024-08-26,Exame,morgan stanley,Petrobras fecha em alta de 9% e ganha R$ 41 bilhões em valor de mercado na bolsa,As ações da estatal fecharam em alta impactada pela escalada do petróleo e com recomendação de compra pelo Morgan Stanley,Positive,recomendação de compra,Positive,0.8038251399993896,True,https://exame.com/invest/mercados/petrobras-fecha-em-alta-de-9-e-ganha-r-41-bilhoes-em-valor-de-mercado-na-bolsa/
2024-08-26,Exame,morgan stanley,Petrobras: Morgan Stanley vê dividendos extraordinários 'intactos' e eleva ação para compra,Analistas esperam pagamento de US$ 7 bilhões em dividendos extraordinários até 2025 e veem retorno total de até 60% para o papel,Positive,para compra,Neutral,0.0,False,https://exame.com/exame-in/morgan-stanley-eleva-petrobras-para-compra-e-projeta-retorno-de-60/
2024-08-27,MoneyTimes,morgan stanley,Retornos e dividendos da Petrobras (PETR4) são destaque no Money Times; veja as principais manchetes dos jornais hoje (27),"O Morgan Stanley elevou a recomendação da Petrobras (PETR4) para overweight, o equivalente à compra, e é destaque no Money Times nesta terça-feira (27). Em reação, os papéis dispararam no Ibovespa. As ações ordinárias (PETR3) fecharam o pregão como a maior alta do índice, com avanço de 8,96%, a R$ 42,92. Já as ações preferenciais (PETR4) terminaram o […]",Positive,elevou a recomendação,Neutral,0.0,False,https://www.moneytimes.com.br/com-retornos-de-60-e-dividendos-petrobras-petr4-e-destaque-confira-as-principais-noticias-dos-jornais-hoje-terca-feira-27-08-2024-lmrs/
2024-08-28,InfoMoney,santander,"Petrobras: após Morgan, Santander eleva ações a compra de olho em plano e dividendos","Banco subiu recomendação com base em perspectiva renovada de sua estrutura de capital e, portanto, potencial extraordinário de dividendos",Positive,subiu recomendação,Positive,0.627630889415741,True,https://www.infomoney.com.br/mercados/petrobras-petr4-apos-morgan-santander-eleva-acoes-a-compra-de-olho-em-plano-em-dividendos-desempenho-ativos/
2024-08-30,MoneyTimes,itaú bba,"São Martinho (SMTO3): Itaú eleva preço, mas cita preocupações com Petrobras (PETR4), Índia e La Niña; entenda os motivos","O Itaú BBA elevou seu preço-alvo para as ações da  São Martinho (SMTO3), de R$ 35 para R$ 37 (potencial de alta de 32,28%). O banco manteve a recomendação de compra. O banco vê a companhia negociando em 9% do rendimento de FCF (fluxo de caixa do acionista) para o ano fiscal de 2025 e 8,5% para o ano […]",Positive,recomendação de compra,Negative,-0.7645930647850037,False,https://www.moneytimes.com.br/sao-martinho-smto3-itau-eleva-preco-mas-cita-preocupacoes-com-petrobras-petr4-india-e-la-nina-entenda-os-motivos-pads/
2024-09-09,MoneyTimes,analistas,"Day Trade: CSN Mineração (CMIN3), Embraer (EMBR4) e outras ações para comprar hoje (9) e buscar retornos de até 1,94%","O PagBank e a Ágora divulgaram suas recomendações de compra em day trade para esta segunda-feira (9). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Leia mais: BTG Pactual deixa PETR4 de ‘escanteio’ em carteira com top 10 de setembro e indica outra ação do […]",Positive,recomendações de compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-csn-mineracao-cmin3-embraer-embr3-acoes-segunda-feira-09-09-2024-visp/
2024-09-12,InfoMoney,goldman sachs,Petrobras ignora petróleo e cai após banco cortar preço-alvo e projeção de dividendos,"Petróleo teve recuperação na sessão desta quinta, mas queda recente da commodity fez com que Goldman Sachs revisasse para baixo suas projeções para estatal",Negative,cortar preço-alvo,Negative,-0.8476486206054688,True,https://www.infomoney.com.br/mercados/petrobras-petr4-goldman-corta-preco-alvo-e-projecao-de-dividendo-por-petroleo-e-acoes-caem/
2024-09-12,MoneyTimes,goldman sachs,"Petrobras (PETR4): O potencial de dividendos em meio à queda do petróleo, segundo o Goldman Sachs","O Goldman Sachs reduziu em 10% o preço-alvo para as ações da Petrobras (PETR4) diante da queda de 20% do petróleo tipo Brent desde junho. O banco vê o valor justo para o papel preferencial em R$ 39,40, ante os atuais R$ 36,87, e segue recomendando a compra da ação da petroleira. Veja mais: o […]",Positive,recomendando a compra,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-petr4-o-potencial-de-dividendos-em-meio-a-queda-do-petroleo-kda/
2024-09-16,InfoMoney,itaú bba,Petrobras (PETR4): Itaú BBA eleva ações para compra e vislumbra fortes dividendos,Banco avalia que a Petrobras oferece uma combinação de fundamentos sólidos e uma governança aprimorada,Positive,para compra,Positive,0.6906784772872925,True,https://www.infomoney.com.br/mercados/petrobras-petr4-itau-bba-eleva-para-compra-e-vislumbra-fortes-dividendos-desempenho-acoes/
2024-09-16,MoneyTimes,itaú bba,"Petrobras (PETR4): Itaú calcula dividendos, preço-alvo e recomenda compra; veja potencial","O Itaú BBA revisitou a Petrobras (PETR3;PETR4) e chegou a conclusão de que é hora de comprar os papéis. A corretora elevou a recomendação de neutro para outperform, o equivalente à compra, com preço-alvo de R$ 48 até 2025, o que abre potencial de alta de 31%. Em reação, os papéis preferenciais (PETR4) da estatal […]",Positive,elevou a recomendação,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-petr4-itau-bba-eleva-recomendacao-para-compra-retornos-de-dividendos-chegam-a-14-rnda/
2024-09-16,MoneyTimes,btg,"Day Trade: Embraer (EMBR3), Hapvida (HAPV3) e outras ações para comprar hoje (16) e buscar retornos de até 5,90%","O BTG Pactual, o PagBank e a Ágora divulgaram suas recomendações de compra em day trade para esta segunda-feira (16). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Lula ‘de olho’ nos dividendos da Petrobras (PETR4)? Presidente encaminha projeto ao congresso que pode ter impacto nos […]",Positive,recomendações de compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-embraer-embr3-hapvida-hapv3-acoes-segunda-feira-16-09-2024-visp/
2024-09-16,MoneyTimes,btg,"Day Trade: Vibra Energia (VBBR3), Ambev (ABEV3) e mais 4 ações para vender nesta segunda-feira (16)","O BTG Pactual, o PagBank e a Ágora divulgaram suas recomendações de venda em day trade para esta segunda-feira (16). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Lula ‘de olho’ nos dividendos da Petrobras (PETR4)? Presidente encaminha projeto ao congresso que pode ter impacto nos […]",Negative,recomendações de venda,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-vender-vibra-energia-vvbr3-ambev-abev3-acoes-segunda-feira-16-09-2024-visp/
2024-09-18,MoneyTimes,bank of america,"Rali da Petrobras (PETR4): Investidor pode surfar alta de 40% das ações, vê BofA","O Bank of America elevou o preço-alvo da Petrobras (PETR3;PETR4) de R$ 47 para R$ 51, o que abre potencial de alta de 40% ante o fechamento desta quarta-feira (18). A recomendação é de compra. Onde investir após a Super Quarta? Veja como receber um dossiê gratuito com os investimentos mais promissores após as decisões […]",Positive,elevou o preço-alvo,Neutral,0.0,False,https://www.moneytimes.com.br/rali-da-petrobras-petr4-investidor-pode-surfar-alta-de-40-das-acoes-ve-bofa-rnda/
2024-09-20,MoneyTimes,analistas,"Day Trade: Localiza (RENTE3), Embraer (EMBR3) e outras ações para comprar hoje (20) e buscar retornos de até 3%","O PagBank e a Ágora divulgaram suas recomendações de compra em day trade para esta sexta-feira (20). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Nem PETR4, nem BRAV3: “Principal escolha do setor” de petróleo do BTG Pactual é outra; veja aqui Confira aqui as recomendações […]",Positive,recomendações de compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-localiza-rent3-embraer-embr3-acoes-sexta-feira-20-09-2024-visp/
2024-09-20,MoneyTimes,analistas,"Day Trade: Vibra Energia (VBBR3), Engie (EGIE3) e mais 4 ações para vender nesta sexta-feira (20)","O PagBank e a Ágora divulgaram suas recomendações de venda em day trade para esta sexta-feira (20). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Nem PETR4, nem BRAV3: “Principal escolha do setor” de petróleo do BTG Pactual é outra; veja aqui É possível conferir […]",Negative,recomendações de venda,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-vender-vibra-energia-vvbr3-engie-egie3-acoes-sexta-feira-20-09-2024-visp/
2024-09-21,MoneyTimes,itaú bba,Taesa (TAEE11): Itaú calcula dividendos e diz se é hora de comprar ação,"O Itaú BBA atualizou suas expectativas para as transmissoras e reiterou a recomendação ‘market perform’, ou seja, desempenho em linha com o mercado, equivalente a neutro, para a Taesa (TAEE11), com preço-alvo de R$ 37,5, antes em R$ 36,7. VEJA MAIS: Petrobras (PETR4) atinge 1 milhão de acionistas, mas popularidade da ação não é ‘necessariamente […]",Neutral,market perform,Neutral,0.0,True,https://www.moneytimes.com.br/taesa-taee11-itau-calcula-dividendos-e-diz-se-e-hora-de-comprar-acao-rnda/
2024-09-25,Exame,j.p. morgan,Ibovespa fecha em queda com exterior após rali puxado por China,"Ações da Petrobras subiram, impulsionadas pela recomendação de compra do J.P. Morgan",Positive,recomendação de compra,Negative,-0.8114064335823059,False,https://exame.com/invest/mercados/ibovespa-hoje-25-09-2024/
2024-09-25,InfoMoney,jpmorgan,Petrobras: JPMorgan eleva ações para compra e coloca estatal entre favoritas do setor,Preço-alvo dos ativos – ADRs e ações da B3 – também foi elevado; PRIO também aparece entre preferidas,Positive,para compra,Neutral,0.0,False,https://www.infomoney.com.br/mercados/petrobras-petr4-jpmorgan-eleva-acoes-para-compra-e-coloca-estatal-entre-favoritas-do-setor-desempenho-ativos/
2024-09-25,MoneyTimes,bb investimentos,"Petrobras (PETR4): Bancões recomendam compra — um vê dividendos de R$ 3,49 por ação em visão conservadora","O BB Investimentos introduziu um novo preço-alvo para as ações da Petrobras (PETR3;PETR4), de R$ 48,50, mantendo a recomendação de compra. “Nossa avaliação deriva de um método de Fluxo de Caixa Descontado (DCF) de dez anos, assumindo um WACC em 12,6% e um crescimento na perpetuidade (g) de 2,0%”, diz o banco em relatório. Na […]",Positive,recomendação de compra,Neutral,0.0,False,https://www.moneytimes.com.br/petrobras-petr3petr4-bancoes-recomendam-compra-um-ve-dividendos-de-r-349-por-acao-em-visao-conservadora-lmrs/
2024-09-27,MoneyTimes,btg,"Day Trade: Itaú (ITUB4), Gerdau (GGBR4) e outras ações para comprar hoje (27) e buscar retornos de até 4,7%","O BTG Pactual, o PagBank e a Ágora divulgaram suas recomendações de compra em day trade para esta sexta-feira (27). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Nem PETR4, nem VALE3: analista recomenda outras 5 ações “fora do radar” para buscar dividendos; veja quais É […]",Positive,recomendações de compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-itau-itub4-gerdau-ggbr4-acoes-sexta-feira-27-09-2024-visp/
2024-09-27,MoneyTimes,btg,"Day Trade: Prio (PRIO3), Magazine Luiza (MGLU3) e mais 4 ações para vender nesta sexta-feira (27)","O BTG Pactual, o PagBank e a Ágora divulgaram suas recomendações de venda em day trade para esta sexta-feira (27). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Nem PETR4, nem VALE3: analista recomenda outras 5 ações “fora do radar” para buscar dividendos; veja quais Confira […]",Negative,recomendações de venda,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-vender-prio-prio3-magazine-luiza-mglu3-acoes-sexta-feira-27-09-2024-visp/
2024-10-01,MoneyTimes,btg,"Day Trade: Petrobras (PETR4), Unipar (UNIP6) e mais 5 ações para vender nesta terça-feira (1)","A Ágora, o BTG Pactual e o Pagbank divulgaram suas recomendações de venda em day trade para esta terça-feira (1). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Receio com o Ibovespa? BTG destaca níveis elevados de proteção entre os investidores e ações que podem […]",Negative,recomendações de venda,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-vender-petrobras-petr4-unipar-unip6-acoes-terca-feira-01-10-2024-visp/
2024-10-04,MoneyTimes,analistas,"Day Trade: Petrobras (PETR4) e mais 4 ações para comprar hoje (4) e buscar retorno de até 2,38%","A Ágora e o Pagbank divulgaram suas recomendações de compra em day trade para esta sexta-feira (4). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Analista aponta que a Bolsa brasileira pode ficar fora do rali de natal; entenda o motivo É possível conferir aqui […]",Positive,recomendações de compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-petrobras-petr4-equatorial-eqtl3-acoes-sexta-feira-04-10-2024-visp/
2024-10-07,InfoMoney,goldman sachs,"Ibovespa sobe 0,17% sustentado por Petrobras e Vale com commodities; veja destaques",Sabesp apareceu entre destaque entre os ganhos após o Goldman Sachs recomendar a compra das ações da empresa,Positive,recomendar a compra,Positive,0.8167400360107422,True,https://www.infomoney.com.br/mercados/ibovespa-avanca-com-endosso-de-petroleo-e-minerio-de-ferro-veja-destaques-de-acoes/
2024-10-21,InfoMoney,analistas,Petrobras lança luz sobre sua governança para investir: o que o mercado achou?,Analistas tiveram uma visão positiva sobre os processos da companhia após reunião sobre o tema,Positive,são positiv,Neutral,0.0,False,https://www.infomoney.com.br/mercados/petrobras-lanca-luz-sobre-sua-governanca-para-investir-o-que-o-mercado-achou/
2024-10-29,InfoMoney,analistas,Petrobras: analistas revisam projeções para ações e dividendos após produção; confira,"XP reiterou Petrobras como uma das preferidas do setor e elevou preço-alvo para PETR3 e PETR4, mas reduziu de ADRs; analistas projetam proventos para o 3T24 e 2024",Positive,elevou preço-alvo,Neutral,0.0,False,https://www.infomoney.com.br/mercados/petrobras-petr4-analistas-revisam-projecoes-para-acoes-e-dividendos-apos-producao-3t24-confira/
2024-11-04,MoneyTimes,btg,"Day Trade: Banco do Brasil (BBAS3), Azul (AZUL4) e outras ações para vender hoje (4) e buscar retornos de até 12%","A Ágora, o BTG Pactual e o Pagbank divulgaram suas recomendações de venda em day trade para esta segunda-feira (4). Prio (PRIO3) ou Petrobras (PETR4): qual é a melhor para investir após a temporada de resultados? Cadastre-se aqui para conferir reportagens exclusivas do Money Times As ações sugeridas são de analistas gráficos, que usam uma […]",Negative,recomendações de venda,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-venda-banco-do-brasil-bbas3-azul-azul4-acoes-segunda-feira-04-11-2024-visp-gll/
2024-11-06,MoneyTimes,santander,"Day Trade: Petrobras (PETR4), Santander (SANB11) e outras ações para vender hoje (6) e buscar retornos de até 3,07%","O BTG Pactual, a Ágora e o Pagbank divulgaram suas recomendações de venda em day trade para esta quarta-feira (6). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Confira aqui as recomendações para as compras do dia. As ações indicadas para venda Ágora Empresa […]",Negative,recomendações de venda,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-vender-petrobras-petr4-petr3-santander-sanb11-acoes-quarta-feira-06-11-2024-visp/
2024-11-08,MoneyTimes,analistas,Petrobras (PETR4) tem forte fluxo de caixa e analistas esperam por dividendos extraordinários,"A Petrobras (PETR4) apresentou resultados bem avaliados pelo mercado e anunciou dividendos ordinários que superaram as expectativas. As atenções agora se voltam para a divulgação do plano estratégico, que pode vir acompanhada de proventos extraordinários, segundo analistas – que, no geral, seguem recomendando a compra do papel. A estatal teve um Ebitda ajustado recorrente de […]",Positive,recomendando a compra,Positive,0.5237988233566284,True,https://www.moneytimes.com.br/petrobras-petr4-tem-forte-fluxo-de-caixa-e-analistas-esperam-por-dividendos-extraordinarios-kda/
2024-11-13,MoneyTimes,btg,"Banco do Brasil (BBAS3) lucra R$ 9,5 bilhões no 3T24, alta de 8,3% e acima do esperado","O Banco do Brasil (BBAS3) terminou o terceiro trimestre de 2024 com lucro líquido ajustado de R$ 9,5 bilhões, alta de 8,3% ante o mesmo período do ano passado, mostra documento enviado ao mercado nesta quarta. VEJA MAIS: BTG Pactual aponta evento que podem fazer as ações da Petrobras (PETR4) saltarem até 47% O número […]",Positive,acima do esperado,Positive,0.7109923958778381,True,https://www.moneytimes.com.br/banco-do-brasil-bbas3-lucro-liquido-xx-e-vai-a-r-xx-bilhoes-no-3t24-rnda/
2024-11-18,MoneyTimes,analistas,"Day Trade: Petrobras (PETR4), Gerdau (GGBR4) e outras ações para comprar hoje (18) e buscar retornos de até 3%","A Ágora e o Pagbank divulgaram suas recomendações de compra em day trade para esta segunda-feira (18). As ações sugeridas são de analistas gráficos, que usam uma metodologia que busca antecipar as tendências de curtíssimo prazo. Confira aqui as recomendações para as vendas do dia. Veja o que comprar Ágora Empresa Ticker Entrada (R$) 1º […]",Positive,recomendações de compra,Neutral,0.0,False,https://www.moneytimes.com.br/day-trade-hoje-comprar-petrobras-petr4-gerdau-ggbr4-acoes-segunda-feira-18-11-2024-visp-gll/
2024-11-22,InfoMoney,xp,"Após plano e dividendo extraordinário, XP reitera recomendação de compra da Petrobras","Tanto o pagamento de proventos adicionais como o programa de negócios vieram em linha, de acordo com a casa",Positive,recomendação de compra,Neutral,0.0,False,https://www.infomoney.com.br/mercados/apos-plano-e-dividendo-extraordinario-xp-reitera-recomendacao-de-compra-da-petrobras/
