Data_Entrega,Ano,Ticker,Nome_Companhia,Codigo_CVM,Categoria,Tipo,Especie,Assunto,Protocolo_Entrega,Link_Download,p_pos,p_neg,p_neu,Rotulo,Confianca,Indice
2018-01-16,2018,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,002437IPE160120180104311611-70,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=593920&numSequencia=136716&numVersao=1,0.1997871,0.24745978,0.5527531,NEUTRAL,0.5527531,-0.04767269
2018-01-16,2018,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,002437IPE160120180104311611-66,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=593918&numSequencia=136714&numVersao=1,0.1997871,0.24745978,0.5527531,NEUTRAL,0.5527531,-0.04767269
2018-01-16,2018,GOLL4,GOL LINHAS AEREAS INTELIGENTES SA,19569,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Término da Oferta Pública para a Aquisição de até US$50 milhões em Senior Notes com vencimento em 2020,019569IPE160120180104311513-07,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=593847&numSequencia=136643&numVersao=1,0.14487235,0.06494474,0.79018295,NEUTRAL,0.79018295,0.079927616
2018-01-16,2018,BEEF3,MINERVA S/A,20931,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Mudança na Diretoria Financeira,020931IPE160120180104311511-25,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=593843&numSequencia=136639&numVersao=1,0.105267696,0.10574524,0.7889871,NEUTRAL,0.7889871,-0.00047754496
2018-01-16,2018,EMBR3,EMBRAER S.A.,20087,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Embraer atinge estimativa de entregas para 2017,020087IPE160120180104311512-39,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=593842&numSequencia=136638&numVersao=1,0.6845233,0.0808093,0.23466748,POSITIVE,0.6845233,0.603714
2018-01-16,2018,ENGI11,ENERGISA SA,15253,Fato Relevante,,,Resultado do Leilão da Oferta Pública para Aquisição de Ações da Energisa Mato Grosso,015253IPE160120180104311611-13,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=593900&numSequencia=136696&numVersao=1,0.20585509,0.064978,0.7291669,NEUTRAL,0.7291669,0.14087708
2018-01-16,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras atinge recorde de produção no Brasil pelo quarto ano consecutivo,009512IPE160120180104311511-28,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=593844&numSequencia=136640&numVersao=1,0.71258247,0.22003998,0.06737759,POSITIVE,0.71258247,0.4925425
2018-01-17,2018,VALE3,VALE S.A.,4170,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação APIMEC-SP 2018,004170IPE170120180104311705-78,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=593937&numSequencia=136733&numVersao=1,0.1839197,0.13406849,0.6820117,NEUTRAL,0.6820117,0.04985121
2018-01-17,2018,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,002437IPE170120180104311710-46,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594005&numSequencia=136801&numVersao=1,0.1997871,0.24745978,0.5527531,NEUTRAL,0.5527531,-0.04767269
2018-01-17,2018,SLCE3,SLC AGRICOLA SA,20745,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Fim do Programa de Recompra de ações,020745IPE170120180104311710-49,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=593967&numSequencia=136763&numVersao=1,0.05218622,0.75768656,0.19012722,NEGATIVE,0.75768656,-0.70550036
2018-01-17,2018,CYRE3,CYRELA BRAZIL REALTY SA EMPRS E PARTS,14460,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Prévia Operacional 4T17,014460IPE170120180104311709-22,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=593982&numSequencia=136778&numVersao=1,0.15256158,0.14546885,0.7019695,NEUTRAL,0.7019695,0.007092729
2018-01-17,2018,CSNA3,CIA SIDERURGICA NACIONAL,4030,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,004030IPE170120180104311711-81,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594000&numSequencia=136796&numVersao=1,0.19978721,0.24745978,0.552753,NEUTRAL,0.552753,-0.04767257
2018-01-17,2018,KLBN11,KLABIN S.A.,12653,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Conversão de debentures,012653IPE170120180104311710-60,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=593966&numSequencia=136762&numVersao=1,0.14272879,0.12484908,0.7324221,NEUTRAL,0.7324221,0.01787971
2018-01-18,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Processo de Seleção do Diretor Executivo de Governança e Conformidade,009512IPE180120180104311805-07,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594012&numSequencia=136808&numVersao=1,0.09514129,0.10289302,0.80196565,NEUTRAL,0.80196565,-0.0077517256
2018-01-18,2018,IGTI11,IGUATEMI S.A.,8672,Fato Relevante,,,"a conversão da totalidade das ações preferenciais em ações ordinárias da Companhia, na proporção de 1 ação preferencial para cada 0,9 ação ordinária||Unificação das ações de emissão da Companhia em apenas uma espécie e classe",008672IPE180120180104311809-32,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594071&numSequencia=136867&numVersao=1,0.12044698,0.079001516,0.80055153,NEUTRAL,0.80055153,0.041445464
2018-01-18,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Fato Relevante,,,Aprovação da revisão da política de preços do GLP de uso residencial,009512IPE180120180104311805-01,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594015&numSequencia=136811&numVersao=1,0.07471998,0.3458973,0.5793827,NEUTRAL,0.5793827,-0.2711773
2018-01-18,2018,USIM5,USINAS SIDERURGICAS DE MINAS GERAIS SA,14320,Fato Relevante,,,Pagamento integral das notas emitidas em 2008 (Bonds),014320IPE180120180104311810-18,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594061&numSequencia=136857&numVersao=1,0.1669842,0.14991443,0.6831014,NEUTRAL,0.6831014,0.017069772
2018-01-18,2018,MRFG3,MARFRIG GLOBAL FOODS SA,20788,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Resultado da liquidação das ofertas de compra à vista dos Bonds 2018 e 2019,020788IPE180120180104311805-96,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594024&numSequencia=136820&numVersao=1,0.34548348,0.06289589,0.5916206,NEUTRAL,0.5916206,0.2825876
2018-01-18,2018,NTCO3,NATURA COSMETICOS SA,19550,Fato Relevante,,,Emissão no mercado de capitais internacional de títulos representativos de dívida da Companhia,019550IPE180120180104311805-03,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594017&numSequencia=136813&numVersao=1,0.16521499,0.10544072,0.7293443,NEUTRAL,0.7293443,0.059774265
2018-01-18,2018,BEEF3,MINERVA S/A,20931,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Renúncia de Conselheiro independente,020931IPE180120180104311811-29,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594096&numSequencia=136892&numVersao=1,0.09116414,0.1970702,0.71176565,NEUTRAL,0.71176565,-0.105906054
2018-01-18,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,009512IPE180120180104311811-50,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594101&numSequencia=136897&numVersao=1,0.19978721,0.24745978,0.552753,NEUTRAL,0.552753,-0.04767257
2018-01-18,2018,ABEV3,AMBEV S.A.,23264,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,"Conclusão da operação com a E. León Jimenes, S.A.",023264IPE180120180104311809-55,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594098&numSequencia=136894&numVersao=1,0.73875,0.048200168,0.21304977,POSITIVE,0.73875,0.6905498
2018-01-19,2018,SBSP3,CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO,14443,Fato Relevante,,,Arsesp divulga cronograma de eventos da etapa final da 2ª Revisão Tarifária Ordinária da Sabesp,014443IPE190120180104311913-68,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594188&numSequencia=136984&numVersao=1,0.0688026,0.08376567,0.8474317,NEUTRAL,0.8474317,-0.014963068
2018-01-19,2018,NTCO3,NATURA COSMETICOS SA,19550,Fato Relevante,,,Issuance of debt instruments in the international capital market,019550IPE190120180104311912-18,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594184&numSequencia=136980&numVersao=1,0.18343493,0.104533345,0.7120317,NEUTRAL,0.7120317,0.07890159
2018-01-19,2018,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Fato Relevante,,,Projeto de Lei - Desestatização Eletrobras,002437IPE190120180204311912-46,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594187&numSequencia=136983&numVersao=2,0.07613679,0.09922633,0.8246368,NEUTRAL,0.8246368,-0.023089543
2018-01-19,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Tratativas para reorganização societária da Braskem,009512IPE190120180104311911-39,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594166&numSequencia=136962&numVersao=1,0.12221605,0.09847148,0.77931243,NEUTRAL,0.77931243,0.023744576
2018-01-19,2018,YDUQ3,YDUQS PARTICIPACOES S.A.,21016,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação Ensino a Distância,021016IPE190120180104311911-48,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594168&numSequencia=136964&numVersao=1,0.17929909,0.13544112,0.68525976,NEUTRAL,0.68525976,0.043857962
2018-01-19,2018,BBSE3,BB SEGURIDADE PARTICIPAÇÕES S.A.,23159,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,023159IPE190120180104311904-93,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594107&numSequencia=136903&numVersao=1,0.19978721,0.24745978,0.552753,NEUTRAL,0.552753,-0.04767257
2018-01-19,2018,BRKM5,BRASKEM S.A.,4820,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Discussões para reorganização societária,004820IPE190120180104311911-70,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594171&numSequencia=136967&numVersao=1,0.07371143,0.07893077,0.84735775,NEUTRAL,0.84735775,-0.0052193403
2018-01-19,2018,BRKM5,BRASKEM S.A.,4820,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,004820IPE190120180104311911-54,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594180&numSequencia=136976&numVersao=1,0.19978721,0.24745978,0.552753,NEUTRAL,0.552753,-0.04767257
2018-01-19,2018,CCRO3,CCR S.A.,18821,Fato Relevante,,,Resultado do Leilão das Linhas 5-Lilás e 17-Ouro da rede metroviária de São Paulo.,018821IPE190120180104311910-31,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594160&numSequencia=136956&numVersao=1,0.33271468,0.05621458,0.61107075,NEUTRAL,0.61107075,0.2765001
2018-01-19,2018,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,002437IPE190120180104311911-96,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594179&numSequencia=136975&numVersao=1,0.19978721,0.24745978,0.552753,NEUTRAL,0.552753,-0.04767257
2018-01-22,2018,EMBR3,EMBRAER S.A.,20087,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,020087IPE220120180104312204-94,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594196&numSequencia=136992&numVersao=1,0.19978721,0.24745978,0.552753,NEUTRAL,0.552753,-0.04767257
2018-01-22,2018,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,19348,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,CONVITE PARA A TELECONFERÊNCIA SOBRE OS RESULTADOS DO 4º TRIMESTRE DE 2017,019348IPE220120180104312207-35,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594211&numSequencia=137007&numVersao=1,0.26109615,0.08426233,0.65464157,NEUTRAL,0.65464157,0.17683382
2018-01-22,2018,EMBR3,EMBRAER S.A.,20087,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,020087IPE220120180104312205-16,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594198&numSequencia=136994&numVersao=1,0.19978721,0.24745978,0.552753,NEUTRAL,0.552753,-0.04767257
2018-01-22,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Fitch Ratings mantém classificação de risco da Petrobras,009512IPE220120180104312211-14,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594268&numSequencia=137064&numVersao=1,0.23343585,0.23650788,0.5300563,NEUTRAL,0.5300563,-0.0030720234
2018-01-22,2018,EMBR3,EMBRAER S.A.,20087,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Resultados de testes em voo confirmam o E190-E2 como o avião mais eficiente de corredor único,020087IPE220120180104312211-02,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594250&numSequencia=137046&numVersao=1,0.86388236,0.038531236,0.09758643,POSITIVE,0.86388236,0.8253511
2018-01-23,2018,IGTI11,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,20494,Fato Relevante,,,Projeções 2018 - Inglês,020494IPE230120180104312311-23,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594352&numSequencia=137148&numVersao=1,0.17764282,0.12792665,0.6944306,NEUTRAL,0.6944306,0.049716175
2018-01-23,2018,BRKM5,BRASKEM S.A.,4820,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Respota a matéria publicada na Coluna do Broadcast - Oferta Secundária,004820IPE230120180104312313-21,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594375&numSequencia=137171&numVersao=1,0.124593265,0.20523484,0.6701719,NEUTRAL,0.6701719,-0.080641575
2018-01-23,2018,COGN3,COGNA EDUCAÇÃO S.A.,17973,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação para analistas e investidores,017973IPE230120180104312305-39,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594315&numSequencia=137111&numVersao=1,0.14870447,0.10482357,0.746472,NEUTRAL,0.746472,0.043880902
2018-01-23,2018,EGIE3,ENGIE BRASIL ENERGIA S.A.,17329,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Global 100 Most Sustainable,017329IPE230120180104312310-72,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594342&numSequencia=137138&numVersao=1,0.603227,0.1022123,0.29456064,POSITIVE,0.603227,0.5010147
2018-01-23,2018,GGBR4,GERDAU S.A.,3980,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Mudança de liderança na América do Norte,003980IPE230120180104312311-56,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594355&numSequencia=137151&numVersao=1,0.81144875,0.05825595,0.13029532,POSITIVE,0.81144875,0.7531928
2018-01-23,2018,RENT3,LOCALIZA RENT A CAR SA,19739,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Resposta ao Ofício nº 015/2018-CVM- Solicitação de Esclarecimentos,019739IPE230120180104312310-15,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594340&numSequencia=137136&numVersao=1,0.09225688,0.15776822,0.7499749,NEUTRAL,0.7499749,-0.06551134
2018-01-23,2018,ENGI11,ENERGISA SA,15253,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,"Boletim de Relações com Investidores, edição de janeiro de 2018",015253IPE230120180104312304-88,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594283&numSequencia=137079&numVersao=1,0.107610814,0.10860813,0.78378105,NEUTRAL,0.78378105,-0.0009973124
2018-01-23,2018,IGTI11,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,20494,Fato Relevante,,,Projeções 2018,020494IPE230120180104312311-66,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594357&numSequencia=137153&numVersao=1,0.15986727,0.15882471,0.68130803,NEUTRAL,0.68130803,0.0010425597
2018-01-24,2018,YDUQ3,YDUQS PARTICIPACOES S.A.,21016,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação Corporativa - Janeiro 2018,021016IPE230120180104312411-52,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594463&numSequencia=137259&numVersao=1,0.1978787,0.14487109,0.6572502,NEUTRAL,0.6572502,0.053007618
2018-01-25,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Associação da Petrobras ao Oil and Gas Climate Initiative (OGCI),009512IPE250120180104312510-88,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594520&numSequencia=137316&numVersao=1,0.114826284,0.0939432,0.79123044,NEUTRAL,0.79123044,0.020883083
2018-01-25,2018,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,002437IPE250120180104312511-58,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594525&numSequencia=137321&numVersao=1,0.19978721,0.24745978,0.552753,NEUTRAL,0.552753,-0.04767257
2018-01-25,2018,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Despacho ANEEL 149,002437IPE250120180104312511-61,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594524&numSequencia=137320&numVersao=1,0.13111362,0.29696098,0.5719254,NEUTRAL,0.5719254,-0.16584736
2018-01-26,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras anuncia precificação de título no mercado internacional,009512IPE260120180104312512-59,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594527&numSequencia=137323&numVersao=1,0.20850037,0.067160815,0.7243388,NEUTRAL,0.7243388,0.14133956
2018-01-26,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Resgate de Títulos com vencimento em 2019,009512IPE260120180104312611-54,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594580&numSequencia=137376&numVersao=1,0.0752164,0.39086956,0.5339141,NEUTRAL,0.5339141,-0.31565315
2018-01-29,2018,BEEF3,MINERVA S/A,20931,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Eleição de Conselheiro Independente,020931IPE290120180104312910-92,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594666&numSequencia=137462&numVersao=1,0.087430246,0.125795,0.78677475,NEUTRAL,0.78677475,-0.03836476
2018-01-29,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Fato Relevante,,,Adesão ao Programa de Parcelamento instituído pela Lei n.º 13.586/2017,009512IPE290120180104312910-26,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594673&numSequencia=137469&numVersao=1,0.12937862,0.06314125,0.8074801,NEUTRAL,0.8074801,0.06623737
2018-01-29,2018,VBBR3,VIBRA ENERGIA S/A,24295,Fato Relevante,,,Juros sobre capital próprio / Distribution of interest on net equity,024295IPE290120180104312904-99,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594581&numSequencia=137377&numVersao=1,0.088392146,0.15226059,0.7593472,NEUTRAL,0.7593472,-0.06386844
2018-01-29,2018,SBSP3,CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO,14443,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação para Audiência Pública da ARSESP,014443IPE290120180104312907-90,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594591&numSequencia=137387&numVersao=1,0.08686311,0.091034606,0.8221023,NEUTRAL,0.8221023,-0.004171498
